,id,carat,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
269,269,2.1379752205586096,1.6539770569344692,1.6005153423273568,1.5411181666938563,9.086,3,4,2
270,270,-0.3681196057225899,-0.28432999083441635,-0.24312702404556163,-0.2414437222373135,7.761,2,3,7
271,271,-1.2287986369706785,-1.4633923424726327,-1.4392462178387235,-1.4443106879388352,6.114,2,1,4
272,272,-0.8237732105009897,-0.8024028423118144,-0.791723045258967,-0.7776615262247389,6.65,2,5,4
273,273,0.1381621773645212,0.1890814079294131,0.22452860059537424,0.1933274701849229,7.707,4,6,2
274,274,-0.11497871417903449,1.8147582867033165,1.9692438156019407,2.439645297699812,9.575,0,6,4
275,275,2.568314736182654,1.8415551583314582,1.8883034190294712,1.772996135985716,9.111,4,6,3
276,276,2.239231577176031,1.770096833989748,1.852329909441707,1.3527173166442206,9.297,1,2,2
277,277,1.251982100156165,1.1537687865424984,1.1238663402894808,0.975915616544949,8.473,2,6,3
278,278,-0.41874778403130103,-0.31112686246255783,-0.27910053363332593,-0.31390558764102,7.151,2,3,3
279,279,-0.01372235756161222,0.07296163087413354,0.08962793964125794,0.04840373937751055,8.049,2,3,2
280,280,-0.975657745427123,-1.016777815336945,-0.9895773479916702,-1.0240318685973395,6.375,2,4,5
281,281,-1.1275422803532562,-1.2847465316183573,-1.259378669899902,-1.1979403455662345,6.405,4,2,5
282,282,-0.08966462502467892,-0.06995501780928592,-0.036279343915916716,0.06289611245825211,7.828,4,1,2
283,283,1.5051229916997209,1.1984302392560677,1.177826604671127,1.077362228110138,9.137,3,3,5
284,284,0.6697580496059876,0.5999667728942459,0.6292305834577216,0.5991139164456775,8.448,3,1,3
285,285,-0.8490872996553454,-0.8649288761108109,-0.9176303288161416,-0.8211386454669622,6.967,2,3,5
286,286,0.3913030689080766,0.3498626376982605,0.404396148534195,0.46868255871900605,8.404,4,0,2
287,287,-1.1022281911989007,-1.1775590451057922,-1.1694448959304917,-1.2269250917277168,6.649,2,3,6
288,288,-0.9503436562727674,-0.9185226193670931,-1.0165574801824937,-1.0675089878395636,6.436,3,2,3
289,289,-0.11497871417903449,2.0737947124420164,2.0321974573805286,2.1208130899235056,9.442,2,6,2
290,290,-0.08966462502467892,0.010435597075137769,-0.036279343915916716,-0.053042872187677774,7.946,3,0,5
291,291,1.9607765964781205,1.3502791784822015,1.3127272656252433,1.6280724051783042,8.914,0,4,2
292,292,-0.11497871417903449,2.5114769490349893,2.4548861950367593,2.1642902091657295,9.514,3,2,3
293,293,-0.697202764729212,-0.6773507747138221,-0.6478290069079098,-0.705199660821033,6.929,4,2,2
294,294,0.644443960451632,0.4838469958389664,0.29647561977090203,0.8020071395760542,8.328,0,1,2
295,295,-0.11497871417903449,2.4042894625224247,2.3559590436704063,2.3961681784575894,9.316,3,5,3
296,296,-0.49469005149436746,-0.43617893006055014,-0.3870210623966188,-0.4733216915291733,7.003,2,6,2
297,297,-0.9250295671184119,-0.9631840720806618,-0.953603838403906,-0.9225852570321512,6.834,2,3,7
298,298,1.935462507323765,1.2966854352259185,1.3846742848007711,1.5990876590168213,9.362,1,3,5
299,299,1.1760398326930983,1.0912427527435025,1.0429259437170106,0.9469308703834671,8.747,2,5,4
300,300,0.644443960451632,0.4838469958389664,0.4583564129158418,0.6715757818493834,9.031,1,1,6
301,301,-1.0516000128901897,-1.12396530184951,-1.1694448959304917,-1.2269250917277168,6.611,3,1,2
302,302,1.6316934374714982,1.269888563597778,1.3576941526099484,1.2657630781597737,8.968,3,3,2
303,303,1.9101484181694093,1.3860083406530566,1.3576941526099484,1.3961944358864444,8.894,4,4,3
304,304,-0.5453182298030786,-0.4629758016886917,-0.44997470417520574,-0.4733216915291733,7.491,2,3,4
305,305,-1.1275422803532562,-1.2579496599902158,-1.2953521794876663,-1.2414174648084577,6.515,3,1,2
306,306,-1.1275422803532562,-1.275814241075644,-1.2323985377090787,-1.2993869571314227,6.265,3,5,7
307,307,-0.5959464081117898,-0.5165695449449739,-0.02728596651897584,2.2947215668924006,7.638,2,1,4
308,308,-0.3681196057225899,-0.24860082866356126,-0.26111377883944337,-0.2994132145602785,7.691,2,1,5
309,309,-0.6212604972661453,-0.5255018354876883,-0.6118554973201455,-0.6182454223365856,6.865,3,4,3
310,310,-0.3428055165682343,-0.27539770029170274,-0.26111377883944337,-0.2414437222373135,7.681,2,3,4
311,311,-0.7225168538835675,-0.7130799368846771,-0.7557495356712027,-0.6762149146595506,6.926,2,6,6
312,312,-0.11497871417903449,2.0202009691857334,2.0861577217621754,2.106320716842765,9.725,1,4,2
313,313,0.821642584532121,0.7518157121203798,0.7731246218087788,0.7440376472530892,8.657,2,5,2
314,314,0.6697580496059876,0.5910344823515316,0.5303034320913704,0.7150529010916074,8.186,4,4,3
315,315,-0.8490872996553454,-0.811335132854528,-0.845683309640613,-0.8791081377899272,6.729,2,3,3
316,316,-0.7478309430379231,-0.7041476463419628,-0.746756158274261,-0.7921538993054799,7.156,3,1,4
317,317,-0.8237732105009897,-0.8559965855680974,-0.8366899322436722,-0.7921538993054799,6.784,2,5,6
318,318,0.4419312472167877,0.4838469958389664,0.4673497903127827,0.48317493179974763,8.109,2,5,2
319,319,0.6697580496059876,0.546373029637963,0.5213100546944287,0.7295452741723483,8.849,1,1,5
320,320,-1.3047409044337452,-1.588444410070625,-1.5561601239989573,-1.6472039110692125,6.273,4,0,7
321,321,-0.520004140648723,-0.4272466395178366,-0.4769548363660292,-0.37187507996398494,7.391,2,2,5
322,322,-0.49469005149436746,-0.328991443547985,-0.3150740432210902,-0.4298445722869493,7.783,4,1,7
323,323,-0.8744013888097008,-0.900658038281666,-0.953603838403906,-0.8791081377899272,7.242,2,1,6
324,324,0.08753399905581005,0.09975850250227504,0.13459482662596312,0.23680458942714694,7.761,4,4,3
325,325,0.3913030689080766,0.3587949282409741,0.3954027711372541,0.45419018563826513,8.122,4,2,3
326,326,-0.5706323189574342,-0.5344341260304017,-0.584875365129322,-0.4298445722869493,7.511,4,0,5
327,327,-0.11497871417903449,-0.11461647052285535,-0.06325947610674014,0.019418993216028083,7.909,1,2,7
328,328,0.3913030689080766,0.33199805661283255,0.3594292615494898,0.49766730488048855,8.368,1,4,4
329,329,0.3913030689080766,0.30520118498469184,0.34144250675560806,0.35274357407307616,8.145,1,4,2
330,330,1.935462507323765,1.359211469024915,1.4296411717854771,1.4396715551286685,9.089,1,4,2
331,331,0.644443960451632,0.5195761580098215,0.4853365451066644,0.6715757818493834,8.505,1,2,2
332,332,0.8469566736864765,0.7518157121203798,0.8090981313965431,0.7875147664953133,8.844,2,3,5
333,333,2.4670583795652314,1.6450447663917556,1.699442493693709,1.830965628308681,9.51,1,2,2
334,334,-0.9250295671184119,-0.8917257477389516,-0.9266237062130825,-0.9805547493551162,6.718,2,2,3
335,335,0.3913030689080766,0.323065766070119,0.3594292615494898,0.526652051041971,8.368,1,2,5
336,336,-0.975657745427123,-0.9899809437088033,-0.9625972158008468,-1.0240318685973395,6.368,4,4,5
337,337,0.41661715806243216,0.4213209620399706,0.4403696581219593,0.45419018563826513,8.443,2,2,3
338,338,-0.9503436562727674,-0.9989132342515169,-1.0705177445641396,-1.0095394955165986,6.562,3,3,2
339,339,0.3913030689080766,0.5017115769243943,0.4853365451066644,0.4396978125575236,8.148,3,2,3
340,340,-0.6212604972661453,-0.5165695449449739,-0.4679614589690883,-0.5892606761751031,7.545,2,1,5
341,341,1.935462507323765,1.4485343744520525,1.4026610395946537,1.4831486743708913,9.599,2,3,7
342,342,-1.0769141020445452,-1.1775590451057922,-1.1514581411366092,-1.1979403455662345,6.26,2,4,5
343,343,-0.5959464081117898,-0.6326893220002534,-0.6028621199232046,-0.5023064376906557,7.039,4,5,5
344,344,-0.8490872996553454,-0.8559965855680974,-0.8906501966253182,-0.8066462723862213,6.967,2,3,5
345,345,0.3913030689080766,0.31413347552740545,0.34144250675560806,0.5411444241227126,8.146,4,1,3
346,346,-0.11497871417903449,2.136320746241011,2.113137853952998,2.1642902091657295,9.421,2,5,3
347,347,-1.0769141020445452,-1.2043559167339337,-1.2234051603121379,-1.1979403455662345,6.842,2,4,6
348,348,3.1758528758871862,1.9755395164721647,1.9332703060141765,2.2222597014886944,9.792,1,3,5
349,349,0.41661715806243216,0.3945240904118291,0.3504358841525489,0.46868255871900605,8.349,3,0,2
350,350,-0.08966462502467892,0.17121682684398518,0.13459482662596312,-0.1544894837528661,8.116,3,2,6
351,351,1.986090685632476,1.475331246080194,1.4206477943885354,1.5266257936131153,9.352,2,2,2
352,352,1.1254116543843873,1.0197844284017923,0.9979590567323054,0.9179461242219841,8.648,3,4,2
353,353,-0.31749142741387876,0.1086907930449886,-0.02728596651897584,-0.5167988107713967,7.403,0,2,2
354,354,1.1507257435387428,0.8947323608038,0.9439987923506594,1.033885108867914,8.559,4,5,2
355,355,-0.11497871417903449,-0.025293565095717296,-0.009299211725094089,-0.024058126026195302,8.111,2,1,2
356,356,-0.8997154779640563,-0.9631840720806618,-0.9356170836100234,-0.8791081377899272,6.75,4,3,6
357,357,-1.0516000128901897,-1.1686267545630786,-1.16045151853355,-1.1544632263240104,6.766,2,4,1
358,358,-0.5453182298030786,-0.4808403827741188,-0.44997470417520574,-0.4298445722869493,7.729,2,1,7
359,359,-1.026285923735834,-1.1150330113067957,-1.0974978767549632,-1.1544632263240104,6.613,3,1,5
360,360,0.6950721387603431,0.7428834215776654,0.6382239608546633,0.6136062895264184,9.08,3,2,7
361,361,-0.6212604972661453,-0.7220122274273907,-0.7737362904650844,-0.37187507996398494,6.441,0,2,0
362,362,-0.49469005149436746,-0.328991443547985,-0.3240674206180311,-0.4298445722869493,7.575,2,3,7
363,363,-1.1275422803532562,-1.275814241075644,-1.259378669899902,-1.2269250917277168,6.76,2,3,1
364,364,-1.1022281911989007,-1.2043559167339337,-1.2503852925029613,-1.2559098378891993,6.953,2,3,6
365,365,0.06221990990145449,0.06402934033141996,0.0986213170381988,0.22231221634640538,8.099,1,1,5
366,366,-0.49469005149436746,-0.5076372544022603,-0.4679614589690883,-0.2994132145602785,7.244,1,2,2
367,367,0.3913030689080766,0.23374286064298172,0.2515087327861969,0.5991139164456775,8.451,1,0,5
368,368,-1.1275422803532562,-1.159694464020365,-1.2144117829151968,-1.3718488225351293,6.41,3,5,4
369,369,1.3026102784648763,1.0555135905726474,1.0339325663200698,1.0483774819486549,8.533,3,6,2
370,370,0.1381621773645212,0.18014911738669873,0.22452860059537424,0.23680458942714694,8.305,2,2,5
371,371,-0.03903644671596779,0.028300178160564904,-0.02728596651897584,0.07738848553899302,7.902,3,1,2
372,372,-1.2034845478163227,-1.4365954708444912,-1.4122660856479001,-1.3718488225351293,6.223,4,4,7
373,373,-0.6212604972661453,-0.5701632882012568,-0.5489018555415578,-0.5457835569328792,7.27,4,0,2
374,374,0.644443960451632,0.5374407390952494,0.44936303551890094,0.6136062895264184,8.22,4,3,3
375,375,0.3913030689080766,0.1622845363012716,0.08962793964125794,0.5701291702841951,8.031,0,5,7
376,376,-0.5706323189574342,-0.5255018354876883,-0.4769548363660292,-0.4733216915291733,7.377,2,4,4
377,377,0.01159173159274335,0.15335224575855802,0.2065418458014917,0.06289611245825211,8.247,4,1,5
378,378,-0.08966462502467892,0.010435597075137769,-0.036279343915916716,0.00492662013528717,7.773,4,1,3
379,379,-0.8744013888097008,-0.8917257477389516,-0.9356170836100234,-0.8211386454669622,6.829,4,0,2
380,380,2.062032953095543,1.4842635366229076,1.5195749457548875,1.5411181666938563,9.257,2,5,7
381,381,-1.152856369507612,-1.3472725654173539,-1.3313256890754306,-1.2993869571314227,6.498,4,2,6
382,382,0.3913030689080766,0.3587949282409741,0.404396148534195,0.49766730488048855,8.658,4,0,4
383,383,0.7203862279146988,0.8411386175475171,0.8001047539996022,0.5556367972034535,8.956,2,2,4
384,384,0.821642584532121,0.8143417459193756,0.8540650183812483,0.6860681549301243,8.7,4,0,2
385,385,-1.1781704586619672,-1.275814241075644,-1.259378669899902,-1.4008335686966118,6.465,4,1,6
386,386,-0.39343369487694546,-0.36472060571884,-0.3150740432210902,-0.270428468398796,7.417,2,3,5
387,387,0.3913030689080766,0.33199805661283255,0.37741601634337235,0.4396978125575236,8.292,2,0,3
388,388,-0.7984591213466342,-0.7220122274273907,-0.7017892712895558,-0.8211386454669622,7.107,4,4,6
389,389,3.1758528758871862,2.055930131356588,2.005217325189705,2.2077673284079524,9.785,4,4,2
390,390,0.6697580496059876,0.5821021918088181,0.5482901868852521,0.6715757818493834,8.078,3,4,2
391,391,1.4798089025453653,1.2430916919696364,1.2048067368619504,1.2512707050790328,9.263,2,3,4
392,392,-1.1022281911989007,-1.1954236261912201,-1.2413919151060204,-1.1979403455662345,6.528,2,0,2
393,393,-0.8490872996553454,-0.847064295025383,-0.8816568192283774,-0.8211386454669622,7.125,2,1,7
394,394,1.935462507323765,1.4038729217384838,1.3936676621977129,1.5266257936131153,9.16,3,5,4
395,395,-1.1275422803532562,-1.2579496599902158,-1.313338934281549,-1.2848945840506818,6.41,3,5,4
396,396,-0.8744013888097008,-0.9989132342515169,-0.9805839705947293,-0.8791081377899272,6.447,1,6,4
397,397,0.7457003170690543,0.5642376107233908,0.5392968094883113,0.8454842588182782,8.636,0,3,4
398,398,-0.11497871417903449,2.6543935977184097,2.625760365578639,2.41066055153833,9.596,3,6,2
399,399,-1.0009718345814786,-1.0882361396786548,-1.0615243671671988,-1.1254784801625286,6.72,2,0,5
400,400,1.3026102784648763,1.1359042054570712,1.0609126985108932,0.932438497302725,8.547,3,5,3
401,401,-0.8744013888097008,-0.8649288761108109,-0.8996435740222591,-0.8791081377899272,6.957,3,0,5
402,402,-0.08966462502467892,-0.043158146181145225,-0.09023960829756356,0.09188085861973458,7.733,1,5,7
403,403,-0.08966462502467892,0.0015033065324242011,-0.09923298569450444,0.03391136629676964,8.237,3,1,6
404,404,0.9482130303038988,0.8590031986329449,0.8360782635873666,0.8164995126567951,9.173,2,2,7
405,405,2.5176865578739425,1.8951489015877403,1.852329909441707,1.8019808821471992,9.323,2,6,4
406,406,-0.03903644671596779,0.11762308358770297,0.026674297862670213,0.09188085861973458,7.956,3,1,5
407,407,-0.08966462502467892,0.028300178160564904,0.04466105265655276,0.00492662013528717,7.834,2,2,3
408,408,-0.8744013888097008,-0.8738611666535245,-0.8636700644344956,-0.9080928839514097,6.816,2,1,5
409,409,-0.8490872996553454,-0.8559965855680974,-0.8097098000528488,-0.9515700031936337,6.526,4,4,2
410,410,-0.9250295671184119,-0.8291997139399558,-0.8726634418314365,-1.0240318685973395,7.136,3,2,6
411,411,1.4798089025453653,1.064445881115361,1.1058795854955983,1.2802554512405147,8.848,1,5,4
412,412,-0.8744013888097008,-0.8738611666535245,-0.8636700644344956,-0.8646157647091863,6.965,2,3,6
413,413,-0.11497871417903449,-0.06995501780928592,-0.05426609870979926,0.03391136629676964,7.829,4,5,6
414,414,-0.9503436562727674,-0.9542517815379482,-0.9266237062130825,-1.0240318685973395,6.831,2,3,1
415,415,-0.39343369487694546,-0.3200591530052714,-0.3600409302057954,-0.2994132145602785,7.661,3,2,2
416,416,-0.520004140648723,-0.41831434897512304,-0.4769548363660292,-0.40085982612546744,7.434,3,2,2
417,417,-0.11497871417903449,-0.03422585563843086,-0.06325947610674014,0.06289611245825211,7.742,4,3,5
418,418,0.41661715806243216,0.5106438674671079,0.6112438286638399,0.3237588279115937,8.294,4,4,2
419,419,-1.1022281911989007,-1.2847465316183573,-1.259378669899902,-1.1544632263240104,6.492,1,2,7
420,420,-1.0516000128901897,-1.1954236261912201,-1.16045151853355,-1.1979403455662345,6.766,4,3,6
421,421,-1.026285923735834,-1.1418298829349371,-1.115484631548845,-1.0820013609203045,6.129,2,5,2
422,422,0.8975848519951877,0.9215292324319407,0.8720517731751308,0.7730223934145724,9.129,2,3,7
423,423,-0.6212604972661453,-0.5969601598293983,-0.5668886103354404,-0.705199660821033,7.088,4,3,2
424,424,-1.1022281911989007,-1.2043559167339337,-1.1964250281213145,-1.3138793302121643,6.299,3,3,5
425,425,-1.2034845478163227,-1.4544600519299191,-1.4122660856479001,-1.3428640763736468,6.153,4,0,4
426,426,-1.1022281911989007,-1.2043559167339337,-1.2413919151060204,-1.183447972485493,6.286,3,5,2
427,427,-0.6212604972661453,-0.7041476463419628,-0.6568223843048506,-0.603753049255844,7.277,1,2,5
428,428,1.3026102784648763,1.216294820341495,1.1868199820680678,0.932438497302725,8.683,3,3,3
429,429,1.6823216157802092,1.2430916919696364,1.177826604671127,1.4251791820479263,9.133,1,4,5
430,430,-0.41874778403130103,-0.328991443547985,-0.30608066582414933,-0.3573827068832434,7.59,2,2,4
431,431,-0.5453182298030786,-0.4808403827741188,-0.44997470417520574,-0.4878140646099142,7.356,3,0,2
432,432,-0.06435053587032336,-0.052090436723858796,-0.009299211725094089,0.1063732317004755,7.553,4,5,3
433,433,-1.0769141020445452,-1.2222204978193607,-1.2144117829151968,-1.183447972485493,5.974,2,6,5
434,434,-1.1275422803532562,-1.3472725654173539,-1.3043455568846072,-1.2704022109699402,6.159,4,4,5
435,435,1.429180724236654,1.1627010770852126,1.2587670012435965,1.2222859589175497,9.22,2,3,4
436,436,-0.5453182298030786,-0.4004497678896951,-0.5668886103354404,-0.41535219920620836,6.982,2,4,2
437,437,-1.026285923735834,-1.0614392680505134,-1.106491254151904,-1.2124327186469754,6.477,3,3,2
438,438,0.644443960451632,0.6446282256078146,0.6831908478393685,0.5121596779612301,8.677,4,1,2
439,439,-0.5453182298030786,-0.44511122060326375,-0.4229945719843831,-0.5023064376906557,7.114,2,1,3
440,440,-0.6212604972661453,-0.4987049638595467,-0.48594821376297004,-0.5747683030943617,7.277,2,4,5
441,441,1.7329497940889205,1.305617725768633,1.330714020419125,1.4106868089671853,9.538,3,0,5
442,442,-0.5706323189574342,-0.48977267331683316,-0.5578952329384986,-0.4298445722869493,6.768,3,2,0
443,443,-1.1275422803532562,-1.3026111127037854,-1.2863588020907255,-1.2414174648084577,5.945,4,5,2
444,444,-0.8490872996553454,-0.900658038281666,-0.9805839705947293,-0.7776615262247389,6.592,1,4,5
445,445,-0.11497871417903449,0.04616475924599284,0.12560144922902222,-0.2269513491565726,7.919,1,0,5
446,446,0.4672453363711433,0.5910344823515316,0.5662769416791347,0.36723594715381774,8.194,3,2,3
447,447,-0.5706323189574342,-0.5433664165731154,-0.5129283459537934,-0.4878140646099142,7.241,2,6,2
448,448,0.3913030689080766,0.376659509326402,0.3504358841525489,0.526652051041971,8.458,1,2,2
449,449,0.644443960451632,0.4213209620399706,0.3684226389464307,0.6860681549301243,7.782,0,3,0
450,450,0.8722707628408322,0.8143417459193756,0.7911113766026614,0.8309918857375372,8.38,2,6,5
451,451,-0.6212604972661453,-0.4808403827741188,-0.4409813267782649,-0.661722541578809,7.44,4,0,5
452,452,-0.975657745427123,-1.0525069775077998,-1.0345442349763754,-1.038524241678081,6.748,3,0,5
453,453,-0.4693759623400119,-0.36472060571884,-0.3240674206180311,-0.4443369453676908,7.236,3,0,3
454,454,-0.7984591213466342,-0.7130799368846771,-0.7557495356712027,-0.8791081377899272,6.87,3,0,5
455,455,-0.8744013888097008,-0.900658038281666,-0.8636700644344956,-0.8791081377899272,6.417,2,6,2
456,456,1.4038666350822986,1.0555135905726474,0.9979590567323054,1.2512707050790328,8.564,1,6,2
457,457,-0.8490872996553454,-0.8649288761108109,-0.8366899322436722,-0.8501233916284447,6.926,4,0,4
458,458,-1.0516000128901897,-1.1954236261912201,-1.1784382733274326,-1.0675089878395636,6.098,1,5,2
